book_a;book_b;count
0425152251;0385504209;4
0380978415;0380727501;4
0425151867;0425121631;4
0060921145;0060928336;4
0380978415;0385722435;4
0060921145;0316569321;4
1400032717;0385505833;4
006016848X;0842329129;4
006016848X;0842329218;4
0425152251;0142001740;4
0425151867;0553582747;4
0425152251;0316769487;4
0425151867;044021145X;4
0425151867;0425166619;4
0425151867;0425155404;4
0425152251;0156027321;4
1400032717;0971880107;4
0425152251;067976402X;4
0425147584;0425116840;4
0345396936;0345337662;4
0425143325;067102423X;4
0425144429;0425153975;4
0345396936;0345334531;4
0345396936;0345369947;4
0425147517;044021145X;4
0425147517;067102423X;4
0425147517;0451181379;4
0425147584;0345370775;4
0425147584;0425122123;4
0425147584;0425133540;4
0425144429;0385504209;4
0425144429;0425132951;4
034539657X;0425130711;4
0425189864;0446610038;4
0425146413;0425163407;4
0425189864;0425178765;4
034539657X;0440220602;4
034539657X;0440211727;4
0425146413;0425174271;4
0425189864;0446613266;4
0786866845;0312195516;4
0425144429;0451184963;4
0425144429;0451181379;4
0316969680;0316666343;4
0743203631;0316781142;4
0743203631;0316782505;4
0743203631;0345445848;4
0316969680;0316693251;4
0316969680;0316693235;4
0740704818;0553278355;4
0446364800;0345380371;4
0740704818;0671001795;4
0446364800;0446610038;4
0446364800;0345427637;4
0743206029;0440234743;4
0743206029;0440236703;4
0446364800;0385490992;4
0446364800;0440211727;4
0446394521;0070212570;4
0446364800;0446606324;4
0446364800;0440214041;4
0684195984;0345350499;4
0446391301;0380977788;4
0446391301;0385479565;4
0446391301;0385504209;4
0446391301;0385722206;4
0684195984;0142001430;4
0061015725;0671027360;4
0446391301;0449005615;4
0446394521;0060928336;4
0684801221;0316769487;4
0345350685;0451524934;4
0345350685;0452269571;4
0684195984;0440214041;4
0345350685;0142001740;4
0446394521;0061009059;4
0684195984;043935806X;4
0684195984;0380718340;4
0446394521;0375727345;4
0743206029;0345339681;4
0743206029;0375727345;4
0743206029;0316693235;4
0446394521;0385504209;4
0446394521;038079487X;4
0446515078;0439064864;4
0345348109;059035342X;4
0440235162;1400034779;4
0440235162;0743418174;4
0446343455;068484477X;4
0446343455;067976402X;4
0446322180;0385472951;4
0446322180;0440213525;4
0446322180;0449212602;4
0446343455;0060987103;4
0684814994;0316666343;4
0740704818;0446672211;4
0446394521;0671021001;4
0312284683;0316666343;4
0312283709;1573221937;4
0670869902;0553296981;4
0312283709;0316666343;4
0312283709;0316776963;4
0515132187;0446608955;4
0312284683;0312980159;4
0515130966;0671525743;4
067088300X;0060987103;4
0515130966;0671001795;4
0312283709;0671003755;4
0670869902;0452282152;4
0140265686;0446672211;4
0140265686;0385511612;4
0140257934;0385484518;4
0140265686;0316666343;4
0312422156;0156027321;4
0312422156;0380731851;4
0312422156;0375727345;4
0312422156;0142001740;4
067100042X;1558745718;4
0312422156;0140293248;4
067088300X;0375727345;4
0515130966;0345453816;4
0140265686;0060987561;4
0515130966;0553582143;4
0515130966;0446610038;4
0515130966;0515136530;4
0140265686;0345445848;4
0515130044;0425182878;4
0515130044;0312983271;4
0140257934;0446672211;4
0140257934;0440222656;4
0670894184;0316666343;4
0684814994;043935806X;4
0446343455;0380813815;4
0345354621;0345402871;4
0316789089;044021145X;4
0446519081;0142000205;4
0679751602;0385722435;4
0345354621;080410526X;4
0446525502;0671041789;4
074322535X;0156027321;4
0446523569;0440222656;4
0446523569;0385505833;4
0679751602;0440234743;4
0446523569;0553213148;4
0446525502;0446525537;4
0446525502;0446527785;4
0446523569;0446525537;4
0679751602;0316666343;4
0679751602;0312976275;4
0446525537;0446527793;4
0446519138;044022103X;4
0446519138;0440211263;4
0446519138;0375700757;4
0316789089;0316666343;4
0316789089;0374129983;4
067976397X;0446672211;4
0316789089;0312291639;4
0316789089;0312278586;4
0316789089;0452282152;4
0446525537;0446531332;4
0446520802;0515128554;4
0446520802;0439064864;4
0446520802;044021145X;4
0743225082;0316666343;4
0446520802;155874262X;4
0446520802;059035342X;4
0743206045;0316666343;4
0743206045;0399142282;4
0743206045;0380718340;4
0446525537;0316666343;4
074322535X;0446605239;4
0446525502;067976402X;4
0446525537;0385504209;4
0446525537;0385505833;4
0446525537;0385729332;4
0446525537;0439139600;4
0446527033;0312976275;4
0446527033;0316693200;4
067976397X;0060976845;4
0743224574;0142001740;4
0440236053;0312983867;4
0345348109;0439064872;4
0684814994;0553294903;4
0345348036;1400031354;4
0345348036;1400034779;4
0446322180;0312195516;4
0345348036;0451160525;4
0684814994;068484477X;4
0689817851;0553250426;4
0689817851;0385335482;4
0689817851;0385504209;4
0688177859;0316666343;4
0740704818;0312966970;4
0689817851;0671003755;4
0689817851;0684801523;4
0440236053;0312265867;4
0446360589;0440213525;4
0446360589;0385504209;4
0446360589;0380718332;4
0446360589;0425163385;4
0446343455;0671001795;4
0446343455;0385504209;4
0446343455;0440498058;4
0446343455;0440998050;4
0446343455;044022103X;4
0688177859;0312195516;4
0440235162;044021145X;4
0684810387;0316569321;4
0446360589;0425154092;4
0440235162;0316666343;4
0440236053;0425182878;4
0345348036;0446359866;4
0440236053;0345413873;4
0684810387;0743206045;4
0446360589;0312195516;4
0688177859;0684874350;4
0446363251;0671793489;4
0688177859;0452282829;4
0446363251;0446605239;4
0446363251;0446609404;4
0446363251;0446672211;4
0345354621;0451137965;4
0440224705;0553284789;4
0740704818;0385504209;4
0330262130;0156027321;4
0061015725;0425170349;4
0330262130;0064407667;4
0740704818;0375727345;4
0740704818;0425107469;4
0740704818;044021145X;4
0688177859;0375706771;4
0140186409;0345370775;4
0312966806;0312278586;4
0671011367;0446611212;4
0671011367;0425158616;4
0671011367;0425169863;4
0671011367;0425175405;4
0671011367;0425180638;4
0312966806;0312974256;4
0312966806;0312971125;4
0312966806;0060976845;4
0312966806;014028009X;4
0671011367;0440213525;4
0452281903;1558743669;4
0452281903;0671036505;4
0515135739;0312966970;4
0515135062;1931561648;4
0515135062;067101420X;4
0140280553;0316666343;4
0452281903;0446610399;4
0312966806;0440211727;4
0312966806;0440224764;4
0312966806;0345445848;4
0452281903;0316666343;4
0452281903;0140293248;4
0452280621;0316096199;4
0452281903;0060922532;4
0452280621;0312195516;4
0452280621;0060930535;4
0452281903;0385335881;4
0452281784;0385335881;4
0452281784;0312243022;4
0452280621;0804106304;4
0671011375;0312966091;4
0452280621;0385722206;4
0671011375;0345313860;4
0671011375;0553280341;4
0452280621;0140298479;4
0671011375;0425180638;4
0671011375;0553572997;4
0671011375;0399150897;4
0671011375;0451190521;4
0670813028;0452262143;4
0670813028;0452279178;4
0670813028;0670855030;4
0515133302;044023722X;4
0515133302;0440221471;4
0670865796;0452282829;4
0140270590;0060987561;4
0515133302;0446611808;4
0670865796;044021145X;4
0670865796;0316666343;4
0670865796;0345443284;4
0515135062;0373484410;4
0515135062;0515136379;4
0515135739;051513287X;4
0140270590;0446672211;4
0312974256;0439064872;4
0312974256;0440211727;4
0312974256;0440226104;4
0452262143;0684853515;4
0452262143;0743211383;4
0671014919;0446604801;4
0452266564;0345313860;4
0671014919;0446609404;4
0452266564;0316666343;4
0452266564;0425189031;4
0140179836;0316769487;4
0671014919;055356451X;4
0140179836;0380730138;4
0452266564;0385505833;4
0671016768;0425182908;4
0671014919;044021145X;4
0140179836;0452269571;4
0452266564;0515136530;4
0452266564;0373483503;4
0452266564;0385504209;4
0452266564;051513287X;4
0671014919;0380710218;4
0671014919;0380718340;4
0671014196;0446672211;4
0671014196;0375706771;4
067101420X;0312983271;4
0140179836;0553572997;4
0452260116;068484477X;4
0140179836;0142000205;4
0140179836;014023313X;4
0140177396;0684801523;4
0452260116;0804106304;4
0452260116;0060977493;4
0140179836;0316601950;4
0671016768;0446611212;4
0671004565;0316666343;4
0671004565;0440211727;4
0671004565;0671867172;4
0671004565;0671888587;4
0671004565;0671673688;4
0140186409;0439136350;4
0671004565;0515131229;4
067100042X;0380718340;4
0312421273;0156027321;4
067100042X;0312976275;4
067100042X;0312195516;4
0140254544;1558746226;4
0140254544;0842329129;4
0140254544;068484477X;4
0670030643;0380977788;4
0312274920;0060958022;4
0670032379;0060987529;4
0670032379;0151008116;4
0312274920;0060926317;4
0312274920;0312305060;4
0312274920;0316969443;4
0515137111;0515131229;4
0670030643;014029628X;4
0670030643;0142001740;4
0670030643;015100692X;4
0515137111;051511779X;4
0515137111;0515114693;4
0515127221;0440226430;4
0312274920;0380807343;4
0670031909;0670030643;4
0140254544;0316666343;4
0140254544;0312265867;4
067100042X;0671001795;4
051512608X;0373243286;4
051512608X;0373218400;4
051512608X;0373218397;4
0312421273;0446672211;4
067100042X;0743418174;4
0671001132;0671868691;4
0312421273;0452282152;4
067100042X;0671004549;4
0140257934;0060987561;4
0312421273;0312282990;4
0670030643;0670031909;4
0525946829;0375726403;4
0525946829;0375706771;4
0525946829;0345438329;4
0525946829;0316666343;4
0525946829;0312966091;4
0525946829;014028009X;4
0525946829;0060987103;4
0525946233;0743418174;4
0525946829;0375727345;4
0140270590;0345445848;4
0618129022;0440214041;4
0517556278;0451166892;4
0525946829;0767902521;4
0515133876;0441002935;4
0515133876;0441003745;4
0515133876;0441001971;4
0515134384;0060008032;4
0515137111;051513287X;4
0515137111;0515132020;4
0670030643;0061009059;4
0553208845;0156027321;4
0525947647;0446667900;4
0525947647;0446532231;4
0140280553;0060987103;4
0553208845;0316666343;4
0553210092;0440180295;4
0553210092;0439139597;4
0553210092;0385504209;4
0553210092;0345313860;4
0140280553;0312195516;4
0553210092;0312966091;4
0553208845;067976402X;4
0515137111;0515136379;4
0525947299;0062502182;4
0553208845;0679746048;4
0525947647;0312195516;4
0525947647;0142001740;4
0525947299;1400034779;4
0525947299;0971880107;4
0618002219;0743418174;4
0525947647;044021145X;4
0525947299;0375412530;4
0743206045;0446611867;4
0671014196;0316666343;4
0446604232;0316666343;4
0446604232;0380718340;4
0316781010;0452282152;4
0440224594;0440207770;4
0446604232;0446607193;4
0345366239;0553268880;4
0316780375;0385512104;4
0440224594;0440122090;4
0440224594;0440213290;4
0446527793;0446608955;4
0440224594;0440226430;4
0316780375;0316781266;4
0743411250;044023722X;4
0440224594;0446672211;4
0446527793;0425183971;4
0316782262;0312278586;4
0446527793;0375504397;4
0316782262;0316666343;4
0743411250;042518286X;4
0679735771;0316769487;4
034536676X;0060977493;4
0061097314;0060915544;4
0679735771;0060929871;4
034536676X;0060930535;4
0345368754;0060929871;4
0446530891;0316693200;4
0743245520;067101420X;4
034536676X;0060929790;4
0743245520;0316666343;4
0743245520;0316693006;4
034536676X;0449212602;4
0345362861;0345350499;4
0446602620;0446601241;4
0316780812;0385492081;4
0440221315;1558745157;4
0679744398;0060987561;4
0446602620;0440206154;4
0316780812;0385720106;4
0316780812;0743418174;4
0446602620;044023722X;4
0061097314;0060930535;4
0446527793;0684867621;4
0446603929;0553582135;4
034536676X;0446310786;4
0061097314;0385492081;4
034536676X;0446532231;4
0446602620;0446610038;4
0316780812;0743454529;4
0061097314;0312195516;4
0679735909;0316777722;4
0440224594;0061097101;4
0446603929;0553569031;4
0446530891;0316666343;4
0446530522;0786868716;4
0345368754;0380789019;4
0446603929;0446612545;4
0446530522;0156027321;4
0446530077;0842329129;4
044022425X;014028009X;4
0446530077;0316666343;4
0446530077;0312278586;4
0743225406;1400031354;4
0743411250;0385720106;4
0446530077;0061009059;4
044022425X;0440222656;4
044022425X;059035342X;4
0316781010;0449005615;4
0743411250;0060987561;4
0446602612;0446610038;4
0743411250;0380731851;4
0446604232;0312966970;4
0441569595;0345337662;4
0441569595;0060938455;4
0441569595;0385504209;4
0441790348;0140067477;4
0441790348;0140298479;4
0441569595;0446310786;4
0441569595;0446610038;4
006098824X;0971880107;4
0441172717;0345417623;4
0441172717;0441172695;4
0441172717;0441102670;4
006098824X;067976402X;4
0440223202;0316666343;4
0440223202;0452282152;4
0345366239;0743227441;4
0440223202;044021145X;4
0060976241;068484267X;4
0345366239;0671027360;4
0446530891;0399150897;4
0440223202;080411868X;4
0440223202;067976402X;4
0440223202;0440213290;4
0446602620;0446611808;4
0446602620;0446612790;4
0446532452;155874262X;4
0446532452;0743418174;4
0446604666;0440206154;4
0440224624;0425182878;4
0440224624;0399501487;4
0440224624;0385504209;4
0440224624;0440234743;4
0446604666;0425182878;4
0316781010;067976402X;4
0743225406;0446604801;4
0446604666;0440236703;4
0440224624;0316569321;4
0743225406;0440940001;4
0440224624;0380710218;4
0446600474;034541389X;4
0743225406;0425167313;4
0743225406;0070212570;4
0743412028;0060199652;4
0446604666;0312265867;4
0061097861;0380813815;4
0446527033;0671042262;4
0316782262;0385720106;4
0446604666;0345337662;4
0446604666;0446611212;4
0446600474;0425163407;4
0440224624;0440213525;4
0446527033;0743206029;4
0446600474;0446612545;4
0446527165;0312305060;4
0446600474;0446606189;4
0316779423;0316776963;4
0345366239;0316666343;4
0446600474;0446610038;4
0743225406;0316769487;4
0345366239;0440215625;4
0743225406;0316666343;4
0743412028;0446608890;4
0446527033;0385490992;4
0446604658;0312971346;4
0440224594;0671021001;4
0446527033;0345337662;4
0316779423;1400034779;4
0446600660;0671027360;4
0446604658;0385722206;4
0743412028;0316776963;4
0446600474;0385335830;4
0316779423;0385504209;4
0316782262;0316780812;4
0446600474;0842329129;4
0446527033;0446612790;4
0743412028;0446612790;4
0446527033;0425147622;4
0446600660;0439139597;4
0060964049;044021145X;4
0316780812;0312305060;4
0679735909;0316666343;4
0446602612;0345417623;4
0446602612;0345370775;4
0446602612;0312195516;4
0446602620;0316666343;4
0679744398;0060502258;4
0679735771;0440236673;4
0679735909;0679457526;4
0316780812;0446531332;4
0446602612;0380718332;4
0316780812;0446527785;4
0446602612;0380710218;4
0446602612;0553569031;4
0446602612;0440224764;4
0446602612;0553572997;4
0679735909;0786885688;4
0316781010;0312195516;4
0060964049;0671510053;4
0345366239;0142001430;4
0345368754;0451526341;4
0316779237;1400031354;4
0316781010;0060928336;4
0446603589;0440221471;4
0446603589;0440236673;4
0446603589;0446605239;4
0679735909;0064407675;4
0446603589;0385504209;4
0679735909;0140143505;4
0446603589;0553580930;4
0446603589;0345353145;4
0446603589;0345380371;4
0446603589;0345402871;4
006099486X;0316776963;4
0440414806;0140293248;4
0440414806;0142001740;4
0440414806;015100692X;4
006099486X;0671510053;4
0345325818;0345339703;4
0345325818;0345339681;4
0441009239;0441005748;4
0345325818;0375826688;4
0441010512;0743418174;4
0345314255;0441172717;4
0440439884;0385479565;4
0441010512;0441004520;4
0440439884;0345370775;4
0440439884;0312195516;4
0345314255;0451160525;4
006099486X;0449005615;4
0345325818;0439139600;4
0684857820;0609804138;4
0684857820;0671003755;4
006099486X;067976402X;4
0441009239;0441004520;4
0441009239;0441001971;4
0684857820;074343627X;4
0441009239;0441003745;4
0441003257;0380813815;4
0441003257;034538475X;4
0441003257;034541389X;4
0441172695;0553580272;4
0440241413;059035342X;4
0440241413;0060987561;4
0440241162;0767907817;4
0441172695;059035342X;4
0440241413;0439139600;4
0684857820;0553268880;4
0440241537;0671027360;4
0440241537;0671021001;4
006099486X;043935806X;4
0440241537;0446672211;4
0440241537;0446613266;4
0440404193;0312195516;4
0441172695;0446610038;4
006099486X;0312195516;4
006099486X;0156027321;4
0440241162;0515128554;4
0441172695;067102423X;4
0440241162;043935806X;4
0440241162;0312966970;4
0440241162;0312983271;4
0345325818;0440206154;4
0440241162;051513628X;4
0441172695;0618002227;4
0441172695;0441102670;4
0441172695;0441172717;4
0441172695;0440180295;4
0743211375;0451176464;4
0440225825;0399148639;4
0440225825;0316666343;4
0440236053;0440234743;4
0440487617;0446310786;4
0440487617;0440998050;4
0440487617;043935806X;4
0440487617;0439136350;4
0440487617;0375727345;4
0440487617;0316666343;4
0440487617;0312195516;4
0446516538;0446611867;4
0440225825;0425163385;4
0440225825;074343627X;4
0440225825;0553576801;4
0440225825;0553279556;4
0440225825;0446612545;4
0345354613;0345353145;4
0440225825;0446610038;4
0345314255;0451524934;4
0440439884;0671027360;4
0441102670;0345339681;4
0345314255;059035342X;4
0441102670;0441172695;4
0441102670;0441172717;4
0345339495;043935806X;4
0743206045;0671004573;4
0446516538;0380730138;4
0446516538;0070212570;4
0345313151;0441790348;4
0688170528;0385720106;4
0345313151;0440180295;4
0684833395;0345351525;4
0684833395;0345337662;4
0684833395;0312195516;4
0440236061;0553280368;4
0345348036;0060976845;4
0345348036;014029628X;4
0345348036;0316666343;4
0440236053;0446611212;4
0684833395;1592400876;4
0441790348;0345444884;4
0688170528;0743227441;4
0440236738;0312966091;4
0440236738;0312966970;4
0440236738;0671001795;4
0440236738;0553578693;4
0440236738;0440498058;4
0440236738;0440236703;4
0440236738;0345413903;4
0440236738;0316666343;4
0441790348;0345313151;4
0441790348;0345337662;4
006098824X;0316096199;4
0441790348;042513525X;4
0441790348;038549081X;4
0441790348;0385504209;4
0441790348;0446363251;4
0684835983;0743206045;4
0688177743;0743418174;4
0688177743;0312305060;4
0345313151;0451156609;4
0688177743;0671776134;4
